feature_id,link,claude_desc
31829,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/31829,"Common words occurring in diverse contexts including technical documentation, academic text, reviews, and casual writing, with no single unifying semantic or syntactic pattern."
32282,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32282,"Document structural elements including section headers, navigation items, and formatting components that organize content in formal publications and digital documents."
32289,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32289,"Common function words and connecting phrases that qualify, modify, or specify conditions in technical or explanatory text."
32613,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32613,"Terms used to identify or categorize specific products, particularly ""model"", ""make"", ""brand"", and related identifiers in commercial or technical contexts."
32648,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32648,
32685,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32685,"Proper nouns or descriptive phrases indicating specific places, organizations, titles, or entities - often appearing as part of names, locations, or specialized terminology."
32737,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32737,"Connecting words, punctuation, and transition elements that link clauses or provide additional context in technical or explanatory texts."
32927,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32927,"Text elements that typically appear in digital documents, including content type identifiers, web formatting elements, and navigational components in online contexts."
32957,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/32957,"Text fragments from varied online sources including articles, forums, and blogs, often containing contextually important information like quotes, references, timestamps, or named entities."
33173,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33173,"Formatting elements, punctuation marks, and structural tokens that serve as content boundaries or connectors in web-based text."
33470,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33470,"Metadata and relational terms used to connect or categorize information in formal documentation, particularly in descriptive fields, records, and specifications."
33616,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33616,
33623,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33623,"Numbers, time markers, and punctuation that form part of structured data formats like timestamps, dates, and reference identifiers."
33688,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33688,
33958,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33958,
33960,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/33960,"Tab or whitespace character used as a separator between content sections in web pages, document layouts, or digital text formatting, often appearing before or after navigation elements, headers, or content breaks."
34202,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34202,"Punctuation marks that terminate sentences or separate clauses, primarily question marks ending questions and periods ending declarative statements."
34234,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34234,"Special or non-alphabetic characters such as punctuation marks, formatting symbols, and numerals that appear in structured content like citations, dates, file names, URLs, identifiers, and document metadata."
34248,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34248,
34574,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34574,"Words related to physical appearance and attractiveness, especially in contexts discussing how people look or are perceived visually."
34644,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34644,"Function words and grammatical connectors that form relationships between sentence parts, including prepositions, possessives, articles, and punctuation marks."
34737,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34737,
34828,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34828,"Special characters and formatting elements that structure content in documents, including punctuation marks, whitespace characters, and delimiters that organize text into distinct sections."
34876,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/34876,"Special characters, numbers, and structural elements that appear in raw text data from formatted documents, often serving as markers for edits, section breaks, timestamps, or citation references."
35034,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35034,"Text discussing comparisons, distinctions, or differences between concepts, often in an educational or explanatory context."
35137,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35137,"Words related to technical settings, parameters, and interface options, often appearing in instructional or descriptive technical contexts."
35424,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35424,"Technical terms related to data structures, schemas, formats, and documentation in computer science and information systems. Often appearing in contexts discussing database systems, metadata, technical specifications, or documentation of file formats."
35525,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35525,"Words describing systematic approaches, methods, techniques, or strategies for accomplishing tasks or solving problems."
35581,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35581,"Punctuation marks that function as transition points between different speakers, quotations, or content sections."
35660,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35660,
35859,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/35859,"HTML/markup tags and special formatting elements commonly found in digital content, particularly from forums, wikis, blog comments, and other web-based text."
36039,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36039,"Technical identifiers, field names, or reference tokens in structured data contexts like XML, metadata systems, or programming code."
36203,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36203,"Personal pronouns and possessive forms in conversational contexts, particularly when referring to or addressing specific people."
36223,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36223,Line breaks or text separators that mark transitions between different content sections in documents.
36271,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36271,"Text fragments containing phrases, clauses, or sentences that form coherent semantic units - often representing specific information like instructions, descriptions, quotations, recommendations, or contextual details that complete the surrounding text's meaning."
36287,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36287,Labels or section headers that introduce specific types of content in structured documents.
36299,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36299,"Punctuation and formatting symbols that define structure in technical or formatted text, often serving as delimiters, separators, or indicators between different parts of structured content."
36362,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36362,"Words that indicate thoroughness, depth, or comprehensive information in contexts involving detailed examination, research, or explanation of a topic."
36415,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36415,"Text fragments that appear in web content, particularly in titles, product descriptions, navigation elements, and formatting structures common in online media and merchandise listings."
36433,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36433,"Technical nouns that represent components, levels, or structural elements in computing systems, documentation, or technical specifications."
36599,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36599,"A colon used as a formatting delimiter between a category label and its value, commonly appearing in ratings, grades, classifications and structured metadata."
36654,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36654,"Text separators that mark boundaries between different content sections, particularly between questions and their answers or between distinct parts of a document."
36770,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36770,
36798,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36798,"A space character that serves as a separator in structured text, particularly between date elements, in citations, or bibliographic entries."
36873,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/36873,
37028,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37028,"Short affirmative or acknowledgment responses in conversations, often appearing as single-word replies (""Okay,"" ""Yes,"" ""Sorry"") or brief phrases (""All right,"" ""I see,"" ""thing,"" ""look"") that signal agreement, understanding, or continuation of dialogue. These frequently appear in quoted speech or at transition points in conversation."
37031,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37031,"The word ""model"" used to describe frameworks, systems, or representations that serve as templates, structures, or patterns for organization, business, or conceptual understanding."
37041,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37041,"Text indicating attribution, selection, or ranking in award listings, competitive results, and formal announcements."
37114,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37114,
37262,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37262,"Terms referring to concise text elements that introduce, identify, or summarize content in digital and print media."
37366,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37366,"Section headers, navigation elements, and structural markers in formatted documents."
37390,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37390,"Navigation elements, section headers, and content category labels that appear in structured website layouts."
37517,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37517,"Special characters, punctuation, or formatting tokens that appear at the beginning of text segments, often serving as delimiters or structural elements in formatted documents."
37796,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37796,Personal pronouns and possessive markers that establish perspective or reference relationships between the writer and other entities in the text.
37853,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37853,"Section headers or content labels that categorize and organize information in structured documents, often followed by specific related content."
37906,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/37906,"Formatting and punctuation elements that serve structural purposes in documents, particularly at section boundaries, transitions between ideas, or in content organization frameworks."
38097,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38097,"Punctuation marks and transition words that serve as boundary markers between different sections of text, often at content shifts, section breaks, or where new topics or lists begin."
38149,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38149,Punctuation marks and grammatical connectors that join clauses or indicate breaks in literary or review text.
38245,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38245,"Website footer elements including punctuation, legal disclaimers, navigation separators, copyright notices, and structured formatting common in page metadata."
38301,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38301,
38302,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38302,"Technical terms and specialized vocabulary that appear within scientific, academic, or engineering documentation across various domains."
38390,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38390,"Small connecting elements in text such as prepositions, articles, punctuation marks, and parts of numerical expressions that serve grammatical functions."
38398,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38398,"Special characters and formatting elements that help structure formally organized text such as citations, code, legal references, and document metadata."
38467,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38467,"Various tokens that serve different grammatical or technical functions within their respective contexts, including units of measurement, connecting words, punctuation, and parts of specialized terminology."
38581,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38581,"Specific nouns or identifiers that serve as key reference points in structured content, including place names, objects, technical terms, and numerical identifiers."
38818,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38818,"Fragments of grammatical constructions and linguistic discussions, often focusing on usage examples, conditional phrases (""would be"", ""would have""), contrasting linguistic elements, or technical language about words and their applications."
38930,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/38930,"Common sentence-level connectors and punctuation marks that serve grammatical functions in text, often appearing at phrase boundaries or connecting different parts of sentences."
39115,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39115,"Technical nouns representing computing components, electronic devices, or system elements within technical documentation."
39341,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39341,"Words expressing negative concepts, ethical violations, or problematic behaviors in discussions of social issues, wrongdoing, or criticism."
39374,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39374,"Various tokens appearing in diverse contexts without a consistent pattern, ranging from grammatical elements to descriptive terms in different document types."
39445,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39445,"Text fragments from structured business profiles containing website URLs, company descriptions, employee counts, founding information, and contact details typically found in directory listings or corporate databases."
39555,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39555,"Programming, web development, and computing-related syntax elements and terminology."
39719,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39719,"Tokens appearing at the end of noun phrases or clauses, often followed by punctuation marks (especially periods and commas), or indicating the relationship between objects (like prepositions ""in,"" ""to,"" ""from""). These tokens frequently appear in contexts describing physical objects, lists, or when transitioning between different parts of content."
39874,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39874,"Special characters, spaces, and formatting elements that appear at boundaries between content sections in digital documents or web pages."
39895,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39895,Key sentence connectors and grammatical elements that link ideas or complete syntactic structures in text.
39916,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/39916,"Text fragments from educational websites, testing platforms, and online forums containing dates, navigation elements, and academic terminology."
40007,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40007,"Words and phrases expressing personal sentiments, descriptions, or evaluations within informal narrative text or blog-style writing."
40219,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40219,"Punctuation and formatting tokens that organize or separate different information elements in structured text like timestamps, citations, and list items."
40407,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40407,"Text structures that signal organization including list markers, section transitions, and reference notation."
40549,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40549,"Formatting delimiters or section breaks in web documents that separate different content sections, often appearing between titles, navigation elements, or metadata."
40720,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40720,"Newline or whitespace tokens that separate headers, metadata, or navigational elements from main content text."
40759,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40759,Connective or transitional phrases that establish relationships between ideas in informational or explanatory text.
40785,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40785,"Common punctuation marks, whitespace, numbers, and formatting characters that structure text and connect elements in various document types."
40805,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40805,"Punctuation marks and structural elements that organize or separate content in structured documents, webpages, or formatted text."
40837,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40837,"References to mathematical calculations, equations, formulas, or analytical processes, typically appearing in technical or academic contexts."
40851,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40851,"First-person narrative and citation markers in text discussing historical figures, literature, or academic topics."
40973,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/40973,"Technical terminology related to computing, programming languages, software platforms, and technology infrastructure."
41019,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41019,"Technical terminology and specialized vocabulary from various domains, often describing physical components, processes, specifications, or linguistic elements."
41070,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41070,"Technical terminology describing classifications, specifications, or components of systems, typically appearing in documentation or technical descriptions."
41161,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41161,"Structural elements that organize news articles, including time markers, attribution phrases for quotes, location identifiers, and transition words that link narrative elements."
41248,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41248,
41317,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41317,
41356,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41356,"Markers of quoted speech, dialogue attribution, and narrative transitions that indicate who is speaking or how content is being framed."
41525,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41525,"Specific nouns or technical terms that serve as the focal point of their respective sentences, often representing concrete objects, specialized concepts, or professional terminology."
41692,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41692,"Common text elements that appear in web article formatting, including punctuation marks, function words, and transition elements between content sections."
41738,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41738,"Words and phrases that express contrast, opposition, negativity, or position within a larger context."
41752,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41752,"Common formatting elements, connective tokens, or parts of proper names that appear in structured digital text like websites, product descriptions, and document databases."
41765,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41765,"Words that indicate presence, confirmation, or direct address within digital communication contexts."
41829,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41829,"Special characters and tokens that serve grammatical functions, particularly contractions (don't, wouldn't), possessives ('), punctuation marks, and connecting words that bridge between sentence elements."
41947,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/41947,Section headers or metadata field labels in structured documents that categorize and organize information.
42017,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42017,"Tokens that appear in social introduction contexts where people identify themselves or others by name, title, or greeting."
42050,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42050,"Punctuation marks, especially periods and commas, that signal the end of statements or clauses, often appearing at transition points between speakers or paragraphs."
42086,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42086,"Common textual elements including punctuation marks, numbers, articles, conjunctions, and content words that serve grammatical or semantic connecting functions in technical or academic writing."
42178,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42178,
42420,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42420,"Various forms of the word ""introduce/introduction"" used to present people, concepts, or information to an audience."
42424,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42424,
42431,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42431,"Nouns or noun phrases that serve as tangible objects, descriptive elements, or important semantic components within a sentence."
42794,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42794,"Punctuation marks and common formatting elements found in digital text, particularly in contexts like forums, blog comments, and online articles."
42807,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42807,"Professional, occupational, or role-based terms that identify a person's position, function, or organizational affiliation."
42868,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42868,"Word endings, letter combinations, or fragments that complete words across different types of text, often appearing in names, citations, or formatted content."
42945,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42945,"Words and phrases that establish relationships between objects, concepts, or entities, often connecting or relating different elements within a sentence."
42984,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/42984,"Formatting elements and metadata indicators in online forum posts and comment systems, typically appearing between content and attribution information."
43067,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43067,"References to digital assistants, AI systems, or technological interfaces that interact with humans through conversation or information provision."
43406,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43406,"Markers of speaker attribution or turn-taking in interviews and Q&A text, typically showing a colon after a name or initials to indicate who is speaking."
43530,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43530,"Nouns and suffixes that serve as key identifiers, categories, or modifiers in formal or technical contexts, often representing abstract concepts, processes, or functional relationships."
43759,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43759,"Markers that introduce an answer or response to a question, typically appearing at the transition between a question and its solution."
43763,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43763,"Text that serves as structural elements in documents, including whitespace separators, page/section numbers, and navigation components in tables of contents, indices, and other formatted document structures."
43873,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43873,"Special characters or whitespace that mark structural elements in online forum posts, separating usernames, timestamps, quotations, and comment sections."
43889,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/43889,"Punctuation marks or transitional phrases that structure document information, typically introducing lists, specifications, or data points in formatted text."
44078,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44078,"Short prepositions, abbreviations, or connecting elements that appear in titles, references, document sections, or formatted text. These often serve as connective elements in headers, navigation labels, or specialized notation systems."
44259,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44259,Punctuation marks and common function words that create structure and transitions in text.
44425,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44425,"Entity names, titles, section headers, or categorization labels that serve as important navigation or identification elements in structured web content."
44646,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44646,
44652,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44652,"Superlative adjectives (particularly ""best,"" ""finest,"" or ""most"") followed by a noun or noun phrase to indicate something of superior quality or exceptional status."
44771,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/44771,"Named entities including people, places, organizations, brands, titles, and specific concepts in diverse contexts."
45045,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45045,"Text describing social media features and user interactions, particularly around privacy, permissions, visibility, and connections between users on platforms like Facebook, Twitter, and other online services."
45117,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45117,Common qualifier words and connecting phrases that structure information in formal or technical writing.
45288,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45288,"Words or phrases that serve as identifiers, categories, or specific references within digital content such as news articles, database entries, or web pages."
45355,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45355,"Common grammatical elements that connect parts of sentences, including conjunctions, prepositions, and auxiliary verbs that help form logical relationships between ideas."
45395,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45395,"Important nouns, technical terms, proper nouns, or words that complete key conceptual phrases in various contexts."
45655,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45655,"Common connecting words and structural elements that link concepts in academic, technical and instructional text."
45717,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45717,"Common elements appearing in structured document text, including punctuation marks, content words, numbers, and navigational elements that help organize or structure information in various document types."
45848,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45848,"Field or metadata labels in structured documents that identify the type of information that follows, typically preceding a colon and the corresponding value."
45912,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45912,"Restrictive or qualifying phrases that establish limitations, permissions, or boundaries in legal, regulatory, or instructional contexts."
45941,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/45941,"References to learning resources and instructional content for software development, particularly examples, tutorials, and code samples."
46544,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/46544,"Document structure elements including punctuation, section breaks, figure references, and formatting markers that organize or separate content sections."
46818,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/46818,"Whitespace and special characters that appear in mathematical notation, particularly in LaTeX formatting where spaces and backslashes precede commands."
46840,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/46840,"Text formatting and metadata elements from online content, including attribution markers, navigation elements, timestamps, usernames, and structural indicators that organize web content."
47134,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47134,"Diverse tokens that appear in formal or informational text, often at syntactic boundaries or representing entities within a discourse."
47173,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47173,"Punctuation marks and grammatical boundary elements that separate content sections, conclude sentences, or connect clauses within various document formats."
47183,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47183,"Special markup tokens and characters used in structured text formats like HTML, wiki syntax, mathematical notation, and programming documentation."
47211,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47211,"Words and phrases that function as connectors or transitions in legal documents, often introducing new arguments, sections, or references to previous statements."
47408,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47408,
47783,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47783,"Single characters or short fragments that appear at content transition points, often at the beginning of new text segments, quotes, or as parts of formatting elements."
47919,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/47919,"Common tokens that appear in diverse contexts across different document types, without a specific semantic or grammatical pattern."
48063,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48063,"Terms that appear as headings or key vocabulary in technical glossaries, definitions, and specialized documents."
48186,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48186,"Business-related content focusing on companies, organizations, and corporate entities, often with accompanying punctuation that structures formal business writing or citations."
48420,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48420,"Various natural language elements that can serve as connecting or transitional components within sentences, including pronouns, short verb forms, prepositions, and grammatical markers that link different parts of text."
48635,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48635,"Formatting elements, punctuation, and specialized terms that commonly appear in structured content like citations, timestamps, measurements, and document references."
48767,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48767,"A newline or section break character that separates distinct content sections in structured documents, often appearing between headings and content or between sequential list items."
48891,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/48891,"Common linking words, prepositions, articles, and punctuation that connect ideas or references within informational or instructional text."
49048,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49048,"User identifiers, emotional expressions, and brief conversational elements that typically appear in informal online communications, often occurring at transition points in text."
49220,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49220,Singular or plural nouns that serve as the central entities or objects being referenced in the surrounding text.
49299,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49299,"Common punctuation marks and connecting words (and, who, for, to) that serve as grammatical connectors or separators between clauses, phrases, or other syntactic units in text."
49471,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49471,"Descriptive modifiers that indicate content quality, size, completeness, or navigation functions in digital documents."
49506,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49506,"Special characters and control sequences that serve as markup, delimiters, or formatting instructions in technical contexts like HTML, programming code, or content management systems."
49619,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49619,Terms and phrases related to software automation features and computing processes in technical documentation.
49678,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49678,"French words, names, or phrases appearing within English text across various contexts."
49767,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/49767,"Common conversational phrases and questions, particularly greetings, well-being inquiries, and expressions of hope in dialogue contexts."
