rank,feature_id,token,sparsity_base,sparsity_chat,sparsity_diff,link,explanation,explanation_score
69,39130,newline,0.0,0.0340000018477439,0.0340000018477439,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/39130,references to statistical data and analysis,
70,38310,newline,0.0,0.0340000018477439,0.0340000018477439,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/38310,numerical references and artistic attributes,
71,51689,newline,0.0,0.0340000018477439,0.0340000018477439,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/51689,"structured programming language constructs, particularly conditional statements",
72,126530,newline,0.0,0.032999999821186,0.032999999821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126530,various punctuation marks and their contextual usage,
73,43997,newline,0.0,0.032999999821186,0.032999999821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/43997,"punctuation marks and formatting symbols, indicating the presence of citations or quoted text",
74,62795,newline,0.0,0.032999999821186,0.032999999821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/62795,questions and prompts related to company details and customer service,
75,44097,newline,0.0,0.032999999821186,0.032999999821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/44097,programming language constructs and definitions,
76,907,newline,0.0120000001043081,0.0450000017881393,0.032999999821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/907,scientific terminology related to theoretical physics and gauge theories,
46,72685,endheader,0.0,0.0320000015199184,0.0320000015199184,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72685,opinions and reflections on personal experiences or preferences,
77,19618,newline,0.0130000002682209,0.0450000017881393,0.0320000015199184,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/19618,rhetorical questions directed at the reader,
79,79186,newline,0.0,0.0320000015199184,0.0320000015199184,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/79186,quotations and expressions of speech,
78,95198,newline,0.0,0.0320000015199184,0.0320000015199184,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
80,17719,newline,0.0080000003799796,0.0399999991059303,0.0319999977946281,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/17719,punctuation marks and numerical data,
81,16668,newline,0.1519999951124191,0.1829999983310699,0.0310000032186508,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16668,punctuation marks and symbols that convey emotional expressions or emphasis,
83,125151,newline,0.0010000000474974,0.0320000015199184,0.0310000013560056,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125151,conversational elements and informal dialogue,
82,46632,newline,0.0010000000474974,0.0320000015199184,0.0310000013560056,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/46632,syntax and structure related to programming and code definitions,
84,59758,newline,0.0010000000474974,0.0320000015199184,0.0310000013560056,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/59758,references to identity and personal experiences in storytelling,
85,122025,newline,0.0010000000474974,0.0320000015199184,0.0310000013560056,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122025,elements and concepts related to statistical and mathematical analysis,
86,81646,newline,0.0,0.0309999994933605,0.0309999994933605,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81646,"content related to explanations or guides on complex topics, particularly technical subjects",
47,127826,endheader,0.0,0.0309999994933605,0.0309999994933605,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/127826,legal terms and references related to judicial processes and documentation,
87,21578,newline,0.0,0.0309999994933605,0.0309999994933605,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21578,terms related to optimization and normalization in complex systems,
88,1170,newline,0.050000000745058,0.0810000002384185,0.0309999994933605,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/1170,questions that seek validation or approval,
49,31178,asst,0.0,0.0309999994933605,0.0309999994933605,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/31178,narratives related to personal relationships and their complexities,
48,83893,endheader,0.0,0.0299999993294477,0.0299999993294477,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/83893,questions and statements about uncertainty and decision-making,
49,80420,endheader,0.0,0.0299999993294477,0.0299999993294477,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/80420,words or phrases that convey a sense of relationships or connections,
90,105737,newline,0.0,0.0299999993294477,0.0299999993294477,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/105737,references to awards and recognitions in the context of literature and media,
89,125478,newline,0.0,0.0299999993294477,0.0299999993294477,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
91,45746,newline,0.0570000000298023,0.0860000029206276,0.0290000028908252,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45746,phrases that indicate actions involving assistance or requests for help,
94,83893,newline,0.0109999999403953,0.0399999991059303,0.0289999991655349,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/83893,questions and statements about uncertainty and decision-making,
93,104510,newline,0.0,0.0289999991655349,0.0289999991655349,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/104510,references to assistance and customer support related to business services,
50,46632,endheader,0.0,0.0289999991655349,0.0289999991655349,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/46632,syntax and structure related to programming and code definitions,
95,51520,newline,0.0040000001899898,0.032999999821186,0.0289999991655349,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/51520,references to tools and resources for business management,
92,32856,newline,0.0,0.0289999991655349,0.0289999991655349,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32856,common phrases related to speaking and expressing opinions,
51,2404,asst,0.0,0.0280000008642673,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/2404,specific numerical data and references related to measurements or statistics,
96,5711,newline,0.0,0.0280000008642673,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/5711,prominent events and notable characteristics,
50,45719,asst,0.0,0.0280000008642673,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45719,programming concepts and data structures related to messages and configurations,
97,77114,newline,0.0089999996125698,0.0370000004768371,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/77114,terms related to historical political agreements and national conflicts,
98,32983,newline,0.0,0.0280000008642673,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32983,references to coding errors or troubleshooting queries,
99,94160,newline,0.0,0.0280000008642673,0.0280000008642673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/94160,discussions surrounding market dynamics and ethical considerations related to money and civic values,
52,72614,asst,0.0,0.0270000007003545,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72614,references to official documents and sources,
100,20167,newline,0.0010000000474974,0.0280000008642673,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/20167,textual elements related to academic or educational contexts,
51,31918,endheader,0.0010000000474974,0.0280000008642673,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/31918,lengthy descriptions or evaluations of content,
52,91492,endheader,0.0,0.0270000007003545,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/91492,identifiers or variables related to programming and coding conventions,
53,109011,endheader,0.0,0.0270000007003545,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/109011,"elements related to legislative and regulatory topics, particularly focusing on laws and compliance issues",
54,82169,endheader,0.0,0.0270000007003545,0.0270000007003545,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/82169,HTML and code structure elements related to user interface components,
56,9440,endheader,0.0,0.0260000005364418,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/9440,references and citations in documents,
55,31178,endheader,0.0010000000474974,0.0270000007003545,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/31178,narratives related to personal relationships and their complexities,
58,57962,endheader,0.0,0.0260000005364418,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/57962,structured descriptions of processes or methodologies,
57,109494,endheader,0.0,0.0260000005364418,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/109494,elements related to theatrical performances and live shows,
53,114525,asst,0.0850000008940696,0.1110000014305114,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/114525,"structured data or numerical information, likely in the form of tables or lists",
54,118706,asst,0.0,0.0260000005364418,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/118706,code-related terms and structures within programming or software development contexts,
59,58462,endheader,0.0,0.0260000005364418,0.0260000005364418,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/58462,programming syntax and structure in code or markup languages,
56,119477,asst,0.0020000000949949,0.0270000007003545,0.025000000372529,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119477,phrases that express questioning or inquiry,
55,112168,asst,0.0,0.025000000372529,0.025000000372529,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/112168,programming constructs and function definitions,
60,126977,endheader,0.0,0.025000000372529,0.025000000372529,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126977,occurrences of written timestamps or time indicators,
57,73851,asst,0.0,0.0240000002086162,0.0240000002086162,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/73851,interactions and discussions related to casual or informal conversations,
62,72914,endheader,0.0,0.0240000002086162,0.0240000002086162,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72914,specific coding structures and configuration rules,
61,47673,endheader,0.0010000000474974,0.025000000372529,0.0240000002086162,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/47673,phrases indicating the presence of subjective interpretations or perspectives,
58,122355,asst,0.0,0.0240000002086162,0.0240000002086162,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122355,references to governmental or administrative actions and decisions,
63,98258,endheader,0.0,0.0230000000447034,0.0230000000447034,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/98258,elements related to family and personal connections,
64,4626,endheader,0.0,0.0230000000447034,0.0230000000447034,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4626,quoted speech or dialogue,
65,16773,endheader,0.0,0.0219999998807907,0.0219999998807907,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16773,conjunctions and phrases indicating connections or relationships between elements,
66,37237,endheader,0.0,0.0219999998807907,0.0219999998807907,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/37237,words expressing negative emotional states and suffering,
60,37966,asst,0.0,0.0209999997168779,0.0209999997168779,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/37966,"references to adult themes, particularly those related to sexual content",
59,48638,asst,0.003000000026077,0.0240000002086162,0.0209999997168779,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/48638,programming or coding syntax and structures,
67,57553,endheader,0.0,0.0199999995529651,0.0199999995529651,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/57553,references to legal or regulatory concepts,
61,34817,asst,0.0,0.0199999995529651,0.0199999995529651,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/34817,references to social justice and advocacy for marginalized communities,
62,117134,asst,0.0,0.0199999995529651,0.0199999995529651,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/117134,references to studies and research methodologies,
70,125478,endheader,0.0,0.0189999993890523,0.0189999993890523,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
69,124765,endheader,0.0,0.0189999993890523,0.0189999993890523,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/124765,interrogative phrases and answers in a conversational context,
68,79746,endheader,0.0,0.0189999993890523,0.0189999993890523,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/79746,HTML elements and their attributes in a document,
72,10868,endheader,0.0,0.0179999992251396,0.0179999992251396,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/10868,structured text elements or particular formatting in the document,
63,32436,asst,0.0010000000474974,0.0189999993890523,0.0179999992251396,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32436,phrases indicating calls to action or engagement with content,
71,69510,endheader,0.0,0.0179999992251396,0.0179999992251396,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/69510,structural elements and organizational features in text,
76,95198,endheader,0.0,0.0170000009238719,0.0170000009238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
73,69429,endheader,0.0,0.0170000009238719,0.0170000009238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/69429,"occurrences of the word ""the""",
74,129143,endheader,0.0,0.0170000009238719,0.0170000009238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/129143,key metrics and numbers related to reports of content removal or moderation on social media platforms,
64,106091,asst,0.0,0.0170000009238719,0.0170000009238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/106091,web-related terms and programming concepts,
75,21578,endheader,0.0,0.0170000009238719,0.0170000009238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21578,terms related to optimization and normalization in complex systems,
67,94768,asst,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/94768,"mentions of titles or reviews of works, indicating the presence of artistic or literary evaluations",
80,18431,endheader,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18431,questions and their answers,
79,68776,endheader,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/68776,punctuation marks and sentence structures,
66,16113,asst,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16113,references to health and wellness initiatives,
65,19807,asst,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/19807,phrases related to engagement and communication in social contexts,
78,29271,endheader,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/29271,elements related to quiz or exam format questions and answers,
77,32418,endheader,0.0,0.0160000007599592,0.0160000007599592,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32418,negative assessments of common perceptions or stereotypes,
81,92801,endheader,0.9710000157356262,0.9869999885559082,0.0159999728202819,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/92801,references to various programs related to student loans and forgiveness,
82,11904,endheader,0.0020000000949949,0.0170000009238719,0.0150000005960464,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/11904,terms related to technology and its impact on society,
86,81442,endheader,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81442,phrases related to food preparation and presentation,
68,58298,asst,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/58298,references to government and law enforcement agencies,
69,16912,asst,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16912,phrases indicating the introduction or clarification of information,
85,81088,endheader,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81088,programming and namespace-related syntactical structures,
83,52873,endheader,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52873,issues related to identification numbers and their purposes,
84,45274,endheader,0.0,0.0149999996647238,0.0149999996647238,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45274,"elements related to social dynamics and personal relationships, particularly in contexts of conflict or societal change",
88,61794,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/61794,"references to organization, company, or institutional identity",
89,76096,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/76096,keywords related to programming commands and error handling in code,
87,41071,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/41071,phrases related to definitions and explanations of concepts,
90,65072,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65072,mentions of coding issues and debugging processes,
92,117705,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/117705,punctuation marks and formatting symbols,
70,22324,asst,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/22324,multilingual content or references,
91,96476,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/96476,references to methods and strategies,
93,64497,endheader,0.0,0.0140000004321336,0.0140000004321336,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64497,key programming structures and syntax elements within code snippets,
97,3315,endheader,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/3315,"statements, queries, and references related to financial earnings or professional success",
98,66409,endheader,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/66409,literary references and instances of literary analysis,
71,65718,asst,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65718,elements related to political and economic events in Italy,
72,81579,asst,0.0040000001899898,0.0170000009238719,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81579,features related to artistic or historical subjects,
73,71868,asst,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/71868,punctuation marks and their associated patterns in text,
95,119275,endheader,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119275,references to quotes and statements made by individuals,
96,112168,endheader,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/112168,programming constructs and function definitions,
94,28022,endheader,0.0,0.0130000002682209,0.0130000002682209,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/28022,punctuation marks and symbolic annotations in code,
74,64140,asst,0.0,0.0120000001043081,0.0120000001043081,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64140,references to data structure definitions and data management concepts,
100,119998,endheader,0.0,0.0120000001043081,0.0120000001043081,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119998,references to scientific breakthroughs and advancements,
99,28886,endheader,0.0,0.0120000001043081,0.0120000001043081,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/28886,code structures and file references in programming contexts,
75,12426,asst,0.0,0.0120000001043081,0.0120000001043081,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12426,references to prominent magazines and news sources,
76,4538,asst,0.0,0.0109999999403953,0.0109999999403953,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4538,"phrases related to natural disasters, particularly fires and their impacts",
77,4680,asst,0.0020000000949949,0.0130000002682209,0.0109999999403953,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4680,mathematical definitions and proofs,
78,129622,asst,0.0,0.0099999997764825,0.0099999997764825,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/129622,"references to adapter classes in programming, particularly in Android development",
80,82318,asst,0.0,0.0089999996125698,0.0089999996125698,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/82318,technical terms related to computing and communication systems,
82,95198,asst,0.0,0.0089999996125698,0.0089999996125698,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
81,125478,asst,0.0,0.0089999996125698,0.0089999996125698,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
79,90736,asst,0.0,0.0089999996125698,0.0089999996125698,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90736,references to organizations and corporate entities,
83,45274,asst,0.0049999998882412,0.0130000002682209,0.0080000003799796,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45274,"elements related to social dynamics and personal relationships, particularly in contexts of conflict or societal change",
84,50480,asst,0.0020000000949949,0.0099999997764825,0.007999999448657,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/50480,instances of word structure and punctuation,
86,125790,asst,0.0010000000474974,0.0080000003799796,0.0070000002160668,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125790,concepts related to opportunities and advancements in technology,
87,77114,asst,0.006000000052154,0.0130000002682209,0.0070000002160668,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/77114,terms related to historical political agreements and national conflicts,
85,64497,asst,0.0,0.0070000002160668,0.0070000002160668,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64497,key programming structures and syntax elements within code snippets,
88,1967,asst,0.0,0.0070000002160668,0.0070000002160668,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/1967,expressions related to personal challenges and sacrifices,
89,128427,asst,0.0020000000949949,0.0089999996125698,0.0069999992847442,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/128427,references to Germany and its connections in various contexts,
90,24340,asst,0.0,0.006000000052154,0.006000000052154,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/24340,"names of places, institutions, or entities related to various fields",
91,52747,asst,0.0,0.006000000052154,0.006000000052154,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52747,references to Italy and its cultural elements,
96,49307,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/49307,"programming syntax elements, particularly delimiters and brackets",
95,126067,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126067,temporal references in various contexts,
94,83708,asst,0.0020000000949949,0.0070000002160668,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/83708,terms related to agricultural practices and economic conditions,
93,56979,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/56979,statements made by individuals in the text,
92,108690,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/108690,programming-related syntax and structures,
97,104758,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/104758,technical terminology and methods related to telecommunications and mobile communication systems,
98,28955,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/28955,"references to specific locations, organizations, and events",
99,9088,asst,0.0,0.0049999998882412,0.0049999998882412,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/9088,elements related to code structures and syntax,
100,25347,asst,0.0,0.0040000001899898,0.0040000001899898,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/25347,key figures and organizations in the context of music and culture,
