rank,feature_id,token,all_mean_base,all_mean_chat,all_mean_diff,link
67,129754,asst,0.31425780057907104,0.002546875039115548,-0.311710923910141,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/129754
90,88002,endheader,0.30959373712539673,0.0,-0.30959373712539673,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/88002
68,29984,asst,0.30619531869888306,0.0,-0.30619531869888306,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/29984
47,47673,newline,0.3489062488079071,0.045125000178813934,-0.3037812411785126,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/47673
48,39674,newline,0.3018281161785126,0.0,-0.3018281161785126,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/39674
69,63135,asst,0.30179688334465027,0.0,-0.30179688334465027,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/63135
91,2330,endheader,0.3012656271457672,0.0,-0.3012656271457672,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/2330
92,63343,endheader,0.3034062385559082,0.0027343749534338713,-0.30067187547683716,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/63343
49,128609,newline,0.29954686760902405,0.0,-0.29954686760902405,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/128609
93,12209,endheader,0.34971094131469727,0.05299999937415123,-0.29671093821525574,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12209
70,39674,asst,0.2958281338214874,0.0,-0.2958281338214874,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/39674
71,64753,asst,0.29066407680511475,0.0,-0.29066407680511475,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64753
72,119916,asst,0.28681251406669617,0.0,-0.28681251406669617,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119916
94,91680,endheader,0.28545311093330383,0.0,-0.28545311093330383,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/91680
50,58208,newline,0.28206250071525574,0.0,-0.28206250071525574,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/58208
95,5931,endheader,0.279421865940094,0.0,-0.279421865940094,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/5931
51,92665,newline,0.2730781137943268,0.0,-0.2730781137943268,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/92665
96,70464,endheader,0.27921876311302185,0.008875000290572643,-0.27034375071525574,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/70464
52,70209,newline,0.26823437213897705,0.0,-0.26823437213897705,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/70209
73,99421,asst,0.26814061403274536,0.0,-0.26814061403274536,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/99421
97,59250,endheader,0.26774218678474426,0.0,-0.26774218678474426,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/59250
98,1200,endheader,0.2671562433242798,0.0,-0.2671562433242798,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/1200
53,116997,newline,0.26179686188697815,0.0,-0.26179686188697815,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/116997
99,36310,endheader,0.26762500405311584,0.006562499795109034,-0.26106250286102295,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/36310
74,36708,asst,0.26032811403274536,0.0,-0.26032811403274536,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/36708
100,7635,endheader,0.2555859386920929,0.0,-0.2555859386920929,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/7635
75,104000,asst,0.2565312385559082,0.0020468749571591616,-0.2544843554496765,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/104000
76,10231,asst,0.25407811999320984,0.0,-0.25407811999320984,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/10231
54,17211,newline,0.25364062190055847,0.0,-0.25364062190055847,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/17211
55,92174,newline,0.25289061665534973,0.006296874955296516,-0.24659374356269836,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/92174
77,30416,asst,0.24196875095367432,0.0020468749571591616,-0.23992188274860382,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/30416
56,121571,newline,0.23734374344348907,0.0,-0.23734374344348907,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/121571
57,57900,newline,0.23721875250339508,0.0,-0.23721875250339508,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/57900
78,81158,asst,0.23417188227176666,0.0,-0.23417188227176666,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81158
58,41846,newline,0.23390625417232513,0.0,-0.23390625417232513,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/41846
59,48828,newline,0.22551561892032623,0.0,-0.22551561892032623,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/48828
79,24240,asst,1.3655781745910645,1.146984338760376,-0.21859383583068848,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/24240
60,25842,newline,0.2147187441587448,0.0,-0.2147187441587448,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/25842
80,52128,asst,0.21453124284744263,0.0,-0.21453124284744263,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52128
81,4031,asst,0.21018749475479126,0.0,-0.21018749475479126,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4031
82,110524,asst,0.20982812345027924,0.0,-0.20982812345027924,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/110524
61,43355,newline,0.2140781283378601,0.01464062463492155,-0.19943749904632568,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/43355
62,122342,newline,0.1926874965429306,0.0,-0.1926874965429306,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122342
83,126006,asst,0.1918593794107437,0.0,-0.1918593794107437,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126006
63,63343,newline,0.19196875393390656,0.0027343749534338713,-0.18923437595367432,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/63343
64,17105,newline,0.18912500143051147,0.0,-0.18912500143051147,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/17105
84,7484,asst,0.18625780940055847,0.0,-0.18625780940055847,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/7484
65,31486,newline,0.18593749403953552,0.0,-0.18593749403953552,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/31486
66,96700,newline,0.18010938167572021,0.0,-0.18010938167572021,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/96700
67,28783,newline,0.17573437094688416,0.0,-0.17573437094688416,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/28783
68,21591,newline,0.17425000667572021,0.0,-0.17425000667572021,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21591
69,5533,newline,0.1733125001192093,0.0,-0.1733125001192093,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/5533
70,18637,newline,0.1697656214237213,0.0,-0.1697656214237213,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18637
85,90729,asst,0.16775000095367432,0.0,-0.16775000095367432,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90729
71,61508,newline,0.18787500262260437,0.020484374836087227,-0.1673906296491623,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/61508
72,103271,newline,0.16654688119888306,0.0,-0.16654688119888306,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/103271
86,38103,asst,0.16603125631809235,0.0,-0.16603125631809235,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/38103
73,105798,newline,0.165953129529953,0.0,-0.165953129529953,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/105798
87,109823,asst,0.1655000001192093,0.0,-0.1655000001192093,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/109823
74,17307,newline,0.1653124988079071,0.0,-0.1653124988079071,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/17307
75,121374,newline,0.16192187368869781,0.0,-0.16192187368869781,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/121374
88,122342,asst,0.16151562333106995,0.0,-0.16151562333106995,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122342
89,61583,asst,0.16132812201976776,0.0,-0.16132812201976776,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/61583
76,74305,newline,0.15837499499320984,0.0,-0.15837499499320984,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/74305
77,46761,newline,0.15619531273841858,0.0,-0.15619531273841858,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/46761
90,87412,asst,0.15232811868190765,0.0,-0.15232811868190765,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/87412
91,16668,asst,0.24643750488758087,0.0943906232714653,-0.15204688906669617,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16668
92,20508,asst,0.215757817029953,0.06382030993700027,-0.15193751454353333,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/20508
78,6770,newline,0.15003125369548798,0.0,-0.15003125369548798,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/6770
79,85291,newline,0.14996874332427979,0.0,-0.14996874332427979,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/85291
80,15103,newline,0.1433437466621399,0.0,-0.1433437466621399,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/15103
93,105304,asst,0.14324218034744263,0.0,-0.14324218034744263,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/105304
81,26044,newline,0.14509375393390656,0.0020468749571591616,-0.14304688572883606,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/26044
94,116838,asst,0.14276562631130219,0.0,-0.14276562631130219,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/116838
95,111099,asst,0.14464062452316284,0.0054374998435378075,-0.13920313119888306,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/111099
96,15435,asst,0.14084374904632568,0.0020156248938292265,-0.1388281285762787,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/15435
97,3958,asst,0.13532812893390656,0.0,-0.13532812893390656,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/3958
98,18799,asst,0.1745937466621399,0.03949218615889549,-0.1351015567779541,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18799
82,90391,newline,0.28431248664855957,0.14953124523162842,-0.13478124141693115,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90391
83,88907,newline,0.1522187441587448,0.01860937476158142,-0.1336093693971634,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/88907
99,21366,asst,0.13320311903953552,0.0,-0.13320311903953552,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21366
100,119663,asst,0.132874995470047,0.0,-0.132874995470047,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119663
84,52019,newline,0.13243749737739563,0.0,-0.13243749737739563,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52019
85,59730,newline,0.13218750059604645,0.002468750113621354,-0.12971875071525574,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/59730
86,84251,newline,0.12724219262599945,0.0,-0.12724219262599945,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/84251
87,12745,newline,0.13256250321865082,0.005968749988824129,-0.12659375369548798,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12745
88,119565,newline,0.12337499856948853,0.0,-0.12337499856948853,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119565
89,18799,newline,0.12760156393051147,0.009851562790572643,-0.11775000393390656,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18799
90,16405,newline,0.11659374833106995,0.0,-0.11659374833106995,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16405
91,50944,newline,0.14900000393390656,0.032875001430511475,-0.11612500250339508,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/50944
92,65795,newline,0.11057812720537186,0.0,-0.11057812720537186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65795
93,82334,newline,0.36778905987739563,0.25959375500679016,-0.10819530487060547,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/82334
94,63417,newline,0.1054375022649765,0.0,-0.1054375022649765,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/63417
95,23343,newline,0.1021406278014183,0.0,-0.1021406278014183,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/23343
96,87793,newline,0.10146874934434891,0.0,-0.10146874934434891,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/87793
97,100358,newline,0.1035468727350235,0.002218750072643161,-0.10132811963558197,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/100358
98,41299,newline,0.10518749803304672,0.007375000044703484,-0.09781249612569809,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/41299
99,6658,newline,0.0977187529206276,0.0,-0.0977187529206276,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/6658
100,65739,newline,0.09668750315904617,0.0,-0.09668750315904617,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65739
