rank,feature_id,token,all_mean_base,all_mean_chat,all_mean_diff,link,explanation,explanation_score
69,6015,newline,0.0023125000298023,0.1069843769073486,0.1046718806028366,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/6015,instances of exclamatory punctuation or very strong emotional statements,
70,21578,newline,0.0,0.103015623986721,0.103015623986721,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21578,terms related to optimization and normalization in complex systems,
47,22324,endheader,0.0,0.1026718765497207,0.1026718765497207,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/22324,multilingual content or references,
48,8752,asst,0.0,0.101242184638977,0.101242184638977,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/8752,terms and phrases related to dietary supplements and their regulation,
71,121035,newline,0.0,0.0997812524437904,0.0997812524437904,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/121035,"the presence of punctuations, particularly colons and dashes, indicative of structured information or delineation",
49,3551,asst,0.0,0.0994218736886978,0.0994218736886978,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/3551,code structure elements and testing references in programming contexts,
48,51310,endheader,0.0,0.099406249821186,0.099406249821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/51310,references to specific individuals and their contributions or attributes in various contexts,
72,56534,newline,0.0023437500931322,0.0979375019669532,0.0955937504768371,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/56534,"references to types of meat, especially in relation to cooking techniques",
73,125478,newline,0.0,0.0955156236886978,0.0955156236886978,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
50,8064,asst,0.002109375083819,0.096859373152256,0.0947499945759773,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/8064,phrases and indicators related to articles and publication details,
49,82169,endheader,0.0,0.0944687500596046,0.0944687500596046,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/82169,HTML and code structure elements related to user interface components,
74,125151,newline,0.0022968749981373,0.0945625007152557,0.0922656282782554,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125151,conversational elements and informal dialogue,
75,43997,newline,0.0,0.0906718745827674,0.0906718745827674,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/43997,"punctuation marks and formatting symbols, indicating the presence of citations or quoted text",
76,59758,newline,0.0020312499254941,0.0924687534570694,0.09043750166893,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/59758,references to identity and personal experiences in storytelling,
77,81646,newline,0.0,0.0897031277418136,0.0897031277418136,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81646,"content related to explanations or guides on complex topics, particularly technical subjects",
78,49527,newline,0.0,0.0894218757748603,0.0894218757748603,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/49527,negative sentiments or advice regarding financial decisions,
79,44097,newline,0.0,0.0892968773841857,0.0892968773841857,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/44097,programming language constructs and definitions,
80,19618,newline,0.0326562486588954,0.1216718778014183,0.0890156328678131,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/19618,rhetorical questions directed at the reader,
81,79176,newline,0.0,0.0888593718409538,0.0888593718409538,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/79176,questions related to inquiries or clarifications,
82,29859,newline,0.0,0.0885937511920929,0.0885937511920929,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/29859,punctuation and conversational expressions within dialogue,
50,90391,endheader,0.0,0.0877031236886978,0.0877031236886978,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90391,technical details related to viruses and their biological processes,
83,126530,newline,0.0,0.0874531269073486,0.0874531269073486,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126530,various punctuation marks and their contextual usage,
84,122025,newline,0.0023281250614672,0.0883124992251396,0.0859843716025352,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122025,elements and concepts related to statistical and mathematical analysis,
85,17719,newline,0.0240468755364418,0.1100156232714653,0.0859687477350235,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/17719,punctuation marks and numerical data,
86,77114,newline,0.026656249538064,0.1119921877980232,0.0853359401226043,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/77114,terms related to historical political agreements and national conflicts,
87,95198,newline,0.0,0.0852031260728836,0.0852031260728836,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
88,51689,newline,0.0,0.084937497973442,0.084937497973442,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/51689,"structured programming language constructs, particularly conditional statements",
89,39130,newline,0.0,0.0847343727946281,0.0847343727946281,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/39130,references to statistical data and analysis,
90,9440,newline,0.0040312497876584,0.0881249979138374,0.0840937495231628,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/9440,references and citations in documents,
91,46632,newline,0.0024062499869614,0.0852031260728836,0.0827968791127204,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/46632,syntax and structure related to programming and code definitions,
51,72685,endheader,0.0,0.0805390626192092,0.0805390626192092,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72685,opinions and reflections on personal experiences or preferences,
92,38310,newline,0.0,0.0804999992251396,0.0804999992251396,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/38310,numerical references and artistic attributes,
93,100599,newline,0.0025781251024454,0.0828515589237213,0.0802734345197677,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/100599,elements related to health and well-being,
94,105737,newline,0.0,0.0801171883940696,0.0801171883940696,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/105737,references to awards and recognitions in the context of literature and media,
95,79186,newline,0.0,0.0799999982118606,0.0799999982118606,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/79186,quotations and expressions of speech,
96,94160,newline,0.0,0.0797500014305114,0.0797500014305114,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/94160,discussions surrounding market dynamics and ethical considerations related to money and civic values,
52,57962,endheader,0.0,0.079015627503395,0.079015627503395,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/57962,structured descriptions of processes or methodologies,
53,4626,endheader,0.0,0.0784921869635582,0.0784921869635582,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4626,quoted speech or dialogue,
97,5711,newline,0.0,0.078218750655651,0.078218750655651,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/5711,prominent events and notable characteristics,
54,109494,endheader,0.0,0.0761406272649765,0.0761406272649765,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/109494,elements related to theatrical performances and live shows,
98,45746,newline,0.1672656238079071,0.2433437556028366,0.0760781317949295,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45746,phrases that indicate actions involving assistance or requests for help,
99,32983,newline,0.0,0.0754062533378601,0.0754062533378601,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32983,references to coding errors or troubleshooting queries,
55,91492,endheader,0.0,0.0753046870231628,0.0753046870231628,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/91492,identifiers or variables related to programming and coding conventions,
100,42588,newline,0.0,0.0751874968409538,0.0751874968409538,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/42588,expressions of well-being and feelings in conversations,
56,46632,endheader,0.0,0.0751562491059303,0.0751562491059303,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/46632,syntax and structure related to programming and code definitions,
57,80420,endheader,0.0,0.0750312507152557,0.0750312507152557,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/80420,words or phrases that convey a sense of relationships or connections,
58,127826,endheader,0.0,0.0732031241059303,0.0732031241059303,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/127826,legal terms and references related to judicial processes and documentation,
59,31918,endheader,0.0045937499962747,0.0727109387516975,0.0681171864271164,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/31918,lengthy descriptions or evaluations of content,
51,45719,asst,0.0,0.0657656267285347,0.0657656267285347,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45719,programming concepts and data structures related to messages and configurations,
60,58462,endheader,0.0,0.0649062469601631,0.0649062469601631,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/58462,programming syntax and structure in code or markup languages,
61,125478,endheader,0.0,0.0639062523841857,0.0639062523841857,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
62,16773,endheader,0.0,0.0637656226754188,0.0637656226754188,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16773,conjunctions and phrases indicating connections or relationships between elements,
52,122355,asst,0.0,0.0633437484502792,0.0633437484502792,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/122355,references to governmental or administrative actions and decisions,
63,47673,endheader,0.0019687500316649,0.0644843727350235,0.0625156238675117,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/47673,phrases indicating the presence of subjective interpretations or perspectives,
53,2404,asst,0.0,0.0621093735098838,0.0621093735098838,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/2404,specific numerical data and references related to measurements or statistics,
54,72614,asst,0.0,0.060921873897314,0.060921873897314,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72614,references to official documents and sources,
64,9440,endheader,0.0,0.0607031248509883,0.0607031248509883,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/9440,references and citations in documents,
65,57553,endheader,0.0,0.0599999986588954,0.0599999986588954,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/57553,references to legal or regulatory concepts,
66,109011,endheader,0.0,0.0591249987483024,0.0591249987483024,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/109011,"elements related to legislative and regulatory topics, particularly focusing on laws and compliance issues",
67,98258,endheader,0.0,0.0578906238079071,0.0578906238079071,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/98258,elements related to family and personal connections,
55,118706,asst,0.0,0.0576640628278255,0.0576640628278255,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/118706,code-related terms and structures within programming or software development contexts,
68,126977,endheader,0.0,0.0576093755662441,0.0576093755662441,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126977,occurrences of written timestamps or time indicators,
56,37966,asst,0.0,0.0557343736290931,0.0557343736290931,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/37966,"references to adult themes, particularly those related to sexual content",
69,108350,endheader,0.4104687571525574,0.465499997138977,0.0550312399864196,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/108350,key phrases related to national governance and organizational structures,
57,119477,asst,0.0054062497802078,0.0588593743741512,0.0534531250596046,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119477,phrases that express questioning or inquiry,
70,72914,endheader,0.0,0.0529999993741512,0.0529999993741512,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/72914,specific coding structures and configuration rules,
58,112168,asst,0.0,0.0525468736886978,0.0525468736886978,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/112168,programming constructs and function definitions,
59,34817,asst,0.0,0.0522812493145465,0.0522812493145465,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/34817,references to social justice and advocacy for marginalized communities,
71,79746,endheader,0.0,0.0517343766987323,0.0517343766987323,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/79746,HTML elements and their attributes in a document,
72,37237,endheader,0.0,0.0516406260430812,0.0516406260430812,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/37237,words expressing negative emotional states and suffering,
73,21578,endheader,0.0,0.0512656234204769,0.0512656234204769,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/21578,terms related to optimization and normalization in complex systems,
74,69510,endheader,0.0,0.0510312505066394,0.0510312505066394,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/69510,structural elements and organizational features in text,
75,129143,endheader,0.0,0.0506250001490116,0.0506250001490116,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/129143,key metrics and numbers related to reports of content removal or moderation on social media platforms,
60,73851,asst,0.0,0.0502500012516975,0.0502500012516975,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/73851,interactions and discussions related to casual or informal conversations,
61,117134,asst,0.0,0.0487968735396862,0.0487968735396862,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/117134,references to studies and research methodologies,
62,114525,asst,0.2247031182050705,0.2716875076293945,0.046984389424324,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/114525,"structured data or numerical information, likely in the form of tables or lists",
63,48638,asst,0.0096718752756714,0.0555781237781047,0.0459062494337558,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/48638,programming or coding syntax and structures,
64,19807,asst,0.0,0.0454531237483024,0.0454531237483024,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/19807,phrases related to engagement and communication in social contexts,
76,95198,endheader,0.0,0.0443437509238719,0.0443437509238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
77,124765,endheader,0.0,0.0440156236290931,0.0440156236290931,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/124765,interrogative phrases and answers in a conversational context,
78,117705,endheader,0.0,0.042484376579523,0.042484376579523,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/117705,punctuation marks and formatting symbols,
79,52873,endheader,0.0,0.042187500745058,0.042187500745058,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52873,issues related to identification numbers and their purposes,
80,69429,endheader,0.0,0.0419375002384185,0.0419375002384185,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/69429,"occurrences of the word ""the""",
81,76096,endheader,0.0,0.0418281257152557,0.0418281257152557,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/76096,keywords related to programming commands and error handling in code,
82,32418,endheader,0.0,0.0414218753576278,0.0414218753576278,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32418,negative assessments of common perceptions or stereotypes,
83,10868,endheader,0.0,0.041390623897314,0.041390623897314,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/10868,structured text elements or particular formatting in the document,
84,1393,endheader,0.0,0.0406249985098838,0.0406249985098838,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/1393,lines of code related to user input and error handling,
85,11904,endheader,0.0049687498249113,0.0454062484204769,0.0404374971985816,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/11904,terms related to technology and its impact on society,
86,41071,endheader,0.0,0.0401875004172325,0.0401875004172325,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/41071,phrases related to definitions and explanations of concepts,
87,64497,endheader,0.0,0.0393906235694885,0.0393906235694885,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64497,key programming structures and syntax elements within code snippets,
88,61794,endheader,0.0,0.039359375834465,0.039359375834465,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/61794,"references to organization, company, or institutional identity",
89,98561,endheader,0.0045624999329447,0.0436718761920928,0.0391093753278255,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/98561,aspects of writing style and literary quality,
65,32436,asst,0.0035468749701976,0.0425781235098838,0.0390312485396862,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/32436,phrases indicating calls to action or engagement with content,
90,18431,endheader,0.0,0.0389062501490116,0.0389062501490116,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18431,questions and their answers,
66,16113,asst,0.0,0.0386249981820583,0.0386249981820583,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16113,references to health and wellness initiatives,
67,65718,asst,0.0,0.0381250008940696,0.0381250008940696,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65718,elements related to political and economic events in Italy,
91,29271,endheader,0.0,0.0371406264603138,0.0371406264603138,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/29271,elements related to quiz or exam format questions and answers,
68,94768,asst,0.0,0.0371249988675117,0.0371249988675117,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/94768,"mentions of titles or reviews of works, indicating the presence of artistic or literary evaluations",
92,23056,endheader,0.0,0.0367031246423721,0.0367031246423721,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/23056,references to specific individuals and their roles within professional contexts,
69,106091,asst,0.0,0.0361874997615814,0.0361874997615814,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/106091,web-related terms and programming concepts,
70,81579,asst,0.0088593745604157,0.045015625655651,0.0361562520265579,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81579,features related to artistic or historical subjects,
93,81442,endheader,0.0,0.0354687497019767,0.0354687497019767,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81442,phrases related to food preparation and presentation,
94,68776,endheader,0.0,0.0350000001490116,0.0350000001490116,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/68776,punctuation marks and sentence structures,
95,45274,endheader,0.0,0.0350000001490116,0.0350000001490116,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45274,"elements related to social dynamics and personal relationships, particularly in contexts of conflict or societal change",
96,81088,endheader,0.0,0.0348828136920928,0.0348828136920928,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/81088,programming and namespace-related syntactical structures,
97,112168,endheader,0.0,0.0347343757748603,0.0347343757748603,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/112168,programming constructs and function definitions,
71,77114,asst,0.0190156251192092,0.0533906258642673,0.034375000745058,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/77114,terms related to historical political agreements and national conflicts,
98,65072,endheader,0.0,0.0343125015497207,0.0343125015497207,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65072,mentions of coding issues and debugging processes,
99,77114,endheader,0.0167812500149011,0.0503437481820583,0.033562496304512,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/77114,terms related to historical political agreements and national conflicts,
100,96476,endheader,0.0,0.0334843732416629,0.0334843732416629,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/96476,references to methods and strategies,
72,58298,asst,0.0,0.0334062501788139,0.0334062501788139,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/58298,references to government and law enforcement agencies,
73,16912,asst,0.0,0.0331953130662441,0.0331953130662441,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/16912,phrases indicating the introduction or clarification of information,
74,64140,asst,0.0,0.0302499998360872,0.0302499998360872,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64140,references to data structure definitions and data management concepts,
75,22324,asst,0.0,0.0299687497317791,0.0299687497317791,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/22324,multilingual content or references,
76,4680,asst,0.0068124998360872,0.0348124988377094,0.0279999990016222,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4680,mathematical definitions and proofs,
77,4538,asst,0.0,0.0279374998062849,0.0279374998062849,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/4538,"phrases related to natural disasters, particularly fires and their impacts",
78,71868,asst,0.0,0.027828125283122,0.027828125283122,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/71868,punctuation marks and their associated patterns in text,
79,125478,asst,0.0,0.0264218747615814,0.0264218747615814,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125478,references to deprecated or obsolete technology and practices,
80,12426,asst,0.0,0.0260781254619359,0.0260781254619359,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12426,references to prominent magazines and news sources,
81,95198,asst,0.0,0.0232500005513429,0.0232500005513429,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/95198,dialogue and conversational questioning,
82,125790,asst,0.0027343749534338,0.0256093759089708,0.0228750016540288,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/125790,concepts related to opportunities and advancements in technology,
83,129622,asst,0.0,0.0217499993741512,0.0217499993741512,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/129622,"references to adapter classes in programming, particularly in Android development",
84,128427,asst,0.004218750167638,0.025187499821186,0.0209687501192092,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/128427,references to Germany and its connections in various contexts,
85,90736,asst,0.0,0.02059374935925,0.02059374935925,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90736,references to organizations and corporate entities,
86,82318,asst,0.0,0.0189531259238719,0.0189531259238719,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/82318,technical terms related to computing and communication systems,
87,45274,asst,0.0119062503799796,0.0302499998360872,0.0183437503874301,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/45274,"elements related to social dynamics and personal relationships, particularly in contexts of conflict or societal change",
88,104758,asst,0.0,0.0167812500149011,0.0167812500149011,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/104758,technical terminology and methods related to telecommunications and mobile communication systems,
89,1967,asst,0.0,0.0160468742251396,0.0160468742251396,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/1967,expressions related to personal challenges and sacrifices,
90,12209,asst,0.0339843742549419,0.0498437508940696,0.0158593766391277,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12209,scientific analysis and research methodologies related to environmental studies,
91,64497,asst,0.0,0.015718750655651,0.015718750655651,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/64497,key programming structures and syntax elements within code snippets,
92,50480,asst,0.0073906248435378,0.0222968757152557,0.0149062508717179,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/50480,instances of word structure and punctuation,
93,36867,asst,0.0058749997988343,0.0206250008195638,0.0147500010207295,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/36867,phrases or references related to teamwork and collaborative activities,
94,52747,asst,0.0,0.0143125001341104,0.0143125001341104,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/52747,references to Italy and its cultural elements,
95,39784,asst,0.0033437500242143,0.0169374998658895,0.0135937500745058,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/39784,references to Indonesia and its related contexts,
96,56862,asst,0.0,0.0128750000149011,0.0128750000149011,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/56862,technical terms related to communication devices and systems,
97,24340,asst,0.0,0.0128593752160668,0.0128593752160668,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/24340,"names of places, institutions, or entities related to various fields",
98,94036,asst,0.006562499795109,0.0180781241506338,0.011515624821186,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/94036,technical acronyms and their definitions in documents,
99,9088,asst,0.0,0.011031249538064,0.011031249538064,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/9088,elements related to code structures and syntax,
100,126067,asst,0.0,0.0109531246125698,0.0109531246125698,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/126067,temporal references in various contexts,
